,Unnamed: 0.1,Unnamed: 0,uid,text
9531,9531,9531,XsRT6tJYpFg--5,This is all due to the shortage in Onions.
9532,9532,9532,XsRT6tJYpFg--6,"The Union Ministry of Consumer Affairs said, ""Due to the damaged onions crops,"
9533,9533,9533,XsRT6tJYpFg--7,"the government relaxed import rules till 15th December 2020 to increase onion imports."""
9534,9534,9534,XsRT6tJYpFg--8,Indian High Commissions in various countries across the world have been instructed to contact
9535,9535,9535,XsRT6tJYpFg--9,onion traders and convince them to import onions to India.
9536,9536,9536,CGLImbjRNZE--0,61-year-old Indian cricket legend Kapil Dev was immediately hospitalized upon suffering chest pain.
9537,9537,9537,CGLImbjRNZE--1,He was taken to Fortis Escorts Heart Institute's emergency department in Delhi.
9538,9538,9538,CGLImbjRNZE--2,"Dr. Atul Mathur performed an angioplasty surgery on him,"
9539,9539,9539,CGLImbjRNZE--3,which is a procedure to open blocked arteries and restore normal blood flow to the heart.
9540,9540,9540,CGLImbjRNZE--4,This provided a lot of relief to Kapil Dev.
9541,9541,9541,CGLImbjRNZE--5,"Dr Mathur said, ""You are doing fine and can resume his regular daily activity soon."
9542,9542,9542,CGLImbjRNZE--6,"However, you will have to come for regular follow-up consultation"""
9543,9543,9543,CGLImbjRNZE--7,"When Kapil Dev was hospitalised, he received tons of wishes from fans,"
9544,9544,9544,CGLImbjRNZE--8,"cricketers, and other celebrities praying for his recovery."
9545,9545,9545,CGLImbjRNZE--9, Kapil then responded to all the well wishes
9546,9546,9546,AuzWgCdSjwU--0,Actor Sanjay Dutt - sign name - had been admitted to Mumbai’s Kokilaben Hospital for his cancer treatment.
9547,9547,9547,AuzWgCdSjwU--1,"After battling with the disease for so long, he has recovered and returned home on 21st October."
9548,9548,9548,AuzWgCdSjwU--2,The actor was seen with his sister Priya Dutt outside his home.
9549,9549,9549,AuzWgCdSjwU--3,Sanjay smiled and waved at the paparazzi at his home.
9550,9550,9550,AuzWgCdSjwU--4,Sanjay’s wife Maanayata Dutt also shared pictures of Twins Shahraan and Iqra
9551,9551,9551,AuzWgCdSjwU--5,as they celebrated the twins’ 10th birthday in Dubai.
9552,9552,9552,AuzWgCdSjwU--6,Sanjay joined the celebrations via a video call.
9553,9553,9553,AuzWgCdSjwU--7,Sanjay shared a statement about his health on Twitter.
9554,9554,9554,AuzWgCdSjwU--8,He revealed that he suffered a lot because of the cancer. It was difficult time for his family as well.
9555,9555,9555,AuzWgCdSjwU--9,"Today, on the occasion of his Twins birthday, he was happy to come out victorious from this battle"
9556,9556,9556,Z9ja834G4XM--0,"Yesterday 20th October, Prime Minister Narendra Modi addressed the nation live"
9557,9557,9557,Z9ja834G4XM--1,about the coronavirus situation in India.
9558,9558,9558,Z9ja834G4XM--2,This was PM Modi’s seventh speech to the nation
9559,9559,9559,Z9ja834G4XM--3,since the coronavirus outbreak in the country.
9560,9560,9560,Z9ja834G4XM--4,He spoke about the declining graph of active COVID-19 cases in the country due to good management.
9561,9561,9561,Z9ja834G4XM--5,I will tell you the highlights of PM Modi’s speech.
9562,9562,9562,Z9ja834G4XM--6,"PM Modi said, “Since the Janata Curfew on 22nd March and multiple extension of the lockdown,"
9563,9563,9563,Z9ja834G4XM--7,"people had to remain at home, businesses suffered losses but everyone made sacrifices"
9564,9564,9564,Z9ja834G4XM--8,as it was important to contain the coronavirus in the country.
9565,9565,9565,Z9ja834G4XM--9,"Government officials, police, nurses, doctors, etc all worked very hard."
9566,9566,9566,RpR9H715MK4--0,"More than 50,000 troops have been deployed on China's side of LAC."
9567,9567,9567,RpR9H715MK4--1,"Similarly on the Indian side of the LAC more than 50,000 troops have been deployed."
9568,9568,9568,RpR9H715MK4--2,They keep watch over their sides.
9569,9569,9569,RpR9H715MK4--3,An incident happened on 19th October.
9570,9570,9570,RpR9H715MK4--4, One soldier from the Chinese army strayed into the Indian side of the LAC at Demchok area of Ladakh.
9571,9571,9571,RpR9H715MK4--5,He had not planned to secretly intrude into India but just strayed away.
9572,9572,9572,RpR9H715MK4--6,Indian army caught him but they did not treat him harshly.
9573,9573,9573,RpR9H715MK4--7,Infact they helped him out.
9574,9574,9574,RpR9H715MK4--8,The name of the Chinese soldier who strayed into India is Wang Ya Long.
9575,9575,9575,RpR9H715MK4--9,"The Indian army provided him with medicine, oxygen, warm clothes and food and took care of him."
9576,9576,9576,ICP_hxUc5XA--0,"In Ghor province, Afghanistan on 18th October, the Interior Ministry said,"
9577,9577,9577,ICP_hxUc5XA--1,"""There was a suicide car bombing."
9578,9578,9578,ICP_hxUc5XA--2,"As a result of this, 12 civilians were killed and more than 100 people were wounded.”"
9579,9579,9579,ICP_hxUc5XA--3,"According to reports, the attack took place in front of the Ghor police headquarters yesterday at 11:00 am."
9580,9580,9580,ICP_hxUc5XA--4,Ghor has not seen much violence as the rest of Afghanistan.
9581,9581,9581,ICP_hxUc5XA--5,A health ministry official said that the victims included members of security forces.
9582,9582,9582,ICP_hxUc5XA--6,"Aref Abir, Ghor governor's spokesperson said,"
9583,9583,9583,ICP_hxUc5XA--7,"""The explosion was very powerful."
9584,9584,9584,ICP_hxUc5XA--8,"The blast damaged nearby buildings that are for handling affairs for women and the disabled."""
9585,9585,9585,ICP_hxUc5XA--9,"Mohammad Omer Lalzad, the head of a hospital said that"
9586,9586,9586,ZYWFXNAyBE8--0, INDIA 5000 Business Awards was initiated and organized by the Benchmark Trust
9587,9587,9587,ZYWFXNAyBE8--1,to recognize the 5000 best MSME - Micro Small Medium Enterprises - in India
9588,9588,9588,ZYWFXNAyBE8--2,to motivate and encourage such companies.
9589,9589,9589,ZYWFXNAyBE8--3,They have many different award categories such as
9590,9590,9590,ZYWFXNAyBE8--4,"best IT Company, Best MSME company award, etc."
9591,9591,9591,ZYWFXNAyBE8--5,"Earlier Mr Alok Kejriwal a Deaf Businessman,"
9592,9592,9592,ZYWFXNAyBE8--6,"Founder & CEO India Signing Hands Pvt Ltd, won the India 500 Start Up Award."
9593,9593,9593,ZYWFXNAyBE8--7,Now Mr Kejriwal has won the India 500 CEO Awards 2020.
9594,9594,9594,LSziV206dVI--0,"At the Assam-Mizoram border,"
9595,9595,9595,LSziV206dVI--1,Residents of Lailapur in Assam went and constructed some huts in Vairengte which is in Mizoram.
9596,9596,9596,LSziV206dVI--2,These were temporary huts.
9597,9597,9597,LSziV206dVI--3,"Residents of Vairengte in Mizoram became angry and set the huts on fire,"
9598,9598,9598,LSziV206dVI--4,which snowballed in a violent clash between the people.
9599,9599,9599,LSziV206dVI--5,"The two states have deployed many security personnel at the border, to manage the violence."
9600,9600,9600,LSziV206dVI--6,Hundreds of vehicles including trucks carrying essential commodities to Mizoram are stranded at the border.
9601,9601,9601,LSziV206dVI--7,The situation is now under control in the area.
9602,9602,9602,LSziV206dVI--8,Assam Chief Minister Sarbananda Sonowal
9603,9603,9603,LSziV206dVI--9,briefed Prime Minister Narendra Modi's office and the Union Home Ministry.
9604,9604,9604,S_AABZTSu40--0,Mumbai’s local train services are the lifeline of Mumbai.
9605,9605,9605,S_AABZTSu40--1,"Millions of people who migrate to Mumbai for employment, education, etc. use local trains for their commute."
9606,9606,9606,S_AABZTSu40--2,"However the trains shut down on 23rd March 2020, as part of the coronavirus lockdown."
9607,9607,9607,S_AABZTSu40--3,"Till now only employees of the state, central governments, private banks, doctors, nurses, etc."
9608,9608,9608,S_AABZTSu40--4,were allowed to use the trains.
9609,9609,9609,S_AABZTSu40--5,People were suffering because they were unable to use the trains to reach their workplaces for a long time.
9610,9610,9610,S_AABZTSu40--6,They had to spend money on taxis like Uber & OLA.
9611,9611,9611,S_AABZTSu40--7,They use cars and bikes for travel which causes major traffics jams. People prefer trains as it is very quick.
9612,9612,9612,S_AABZTSu40--8, On 16th October the Maharashtra government announced that ladies would be allowed to travel in trains
9613,9613,9613,S_AABZTSu40--9, from Saturday 17th October.
9614,9614,9614,Bzq03h4f3vE--0,Many youngsters have a bucket list of goals they want to achieve in life.
9615,9615,9615,Bzq03h4f3vE--1,"However with time yougsters get married, shoulder responsibilities and with age"
9616,9616,9616,Bzq03h4f3vE--2,this list gets kept aside. Do you all think the same?
9617,9617,9617,Bzq03h4f3vE--3,There are many experiences on social media that show senior citizens achieving their goals
9618,9618,9618,Bzq03h4f3vE--4,"For example there are senior citizens who hike, river raft and many other activities."
9619,9619,9619,Bzq03h4f3vE--5,There are many examples of old people achieving their goals.
9620,9620,9620,Bzq03h4f3vE--6,There was one video that went viral on social media.
9621,9621,9621,Bzq03h4f3vE--7,It was of an extremely old man's achievement.
9622,9622,9622,Bzq03h4f3vE--8,I will tell you about it.
9623,9623,9623,Bzq03h4f3vE--9,The man was 103 years old and
9624,9624,9624,GNj1_zqA6fc--0,Aditya Narayan is a singer and a TV-host
9625,9625,9625,GNj1_zqA6fc--1,and he has opened up about his dwindling savings during the coronavirus lockdown.
9626,9626,9626,GNj1_zqA6fc--2,Aditya will also be getting married to his longtime girlfriend Shweta Agarwal this year.
9627,9627,9627,GNj1_zqA6fc--3,But his savings have reduced a lot.
9628,9628,9628,GNj1_zqA6fc--4,Aditya spoke about his financial situation in an interview to Bollywood Bubble magazine.
9629,9629,9629,GNj1_zqA6fc--5,Aditya said his savings diminished during the coronavirus lockdown.
9630,9630,9630,GNj1_zqA6fc--6,"Government had ordered lockdwon and kept on extending it,"
9631,9631,9631,GNj1_zqA6fc--7,he did not have a job which is why his savings became less.
9632,9632,9632,GNj1_zqA6fc--8,Many people's savings reduced and many are dying of hunger.
9633,9633,9633,GNj1_zqA6fc--9,I felt the same.
9634,9634,9634,OwktW3dKkRM--0,On 11th October Union Health Minister Harsh Vardhan
9635,9635,9635,OwktW3dKkRM--1,made an announcement on his social media program called
9636,9636,9636,OwktW3dKkRM--2,'Sunday Samvaad'. On this show Vardhan shares news and information every sunday.
9637,9637,9637,OwktW3dKkRM--3,"During this programme Harsh Vardhan said that October, November, December are winter months."
9638,9638,9638,OwktW3dKkRM--4,"During this time, coronavirus cases may increase."
9639,9639,9639,OwktW3dKkRM--5,Let me explain. People are more susceptible to respiratory virus during winters.
9640,9640,9640,OwktW3dKkRM--6,The Coronavirus is also respiratory virus.
9641,9641,9641,OwktW3dKkRM--7,So it is possible that the cases may increase during winters.
9642,9642,9642,OwktW3dKkRM--8,"Government has announced strict rules of social distancing, sanitization etc."
9643,9643,9643,OwktW3dKkRM--9,"These days offices are safe as people practice social distancing, masks and sanitization."
9644,9644,9644,GpRzoLjVHdo--0,Hyderabad and other parts of Telangana have received heavy rainfall.
9645,9645,9645,GpRzoLjVHdo--1,"The streets in Hyderabad were flooded, cars floated in the water,"
9646,9646,9646,GpRzoLjVHdo--2,and 15 people died. There were power cuts in several areas.
9647,9647,9647,GpRzoLjVHdo--3,This is the first time since 1903 that Hyderabad witnessed so much rain on 13th October 2020
9648,9648,9648,GpRzoLjVHdo--4, and by 14th October 8:30 am the rainfall had doubled.
9649,9649,9649,GpRzoLjVHdo--5,"The MeT department responsible for monitoring the weather issued,"
9650,9650,9650,GpRzoLjVHdo--6,a yellow alert for Hyderabad which means everyone needs to be alert and keep an eye on weather updates.
9651,9651,9651,GpRzoLjVHdo--7,People were asked to stay indoors and the state government declared a holiday on 14th and 15th October.
9652,9652,9652,GpRzoLjVHdo--8,NDRF and SDRF which are disaster management teams helped evacuate people from the floods.
9653,9653,9653,GpRzoLjVHdo--9,Tolichowki Nadeem colony was flooded and over 600 people from 170 homes were rescued using boats.
9654,9654,9654,KVAWUAsnpLA--0,"Religious places like temples, churches, mosques, etc. have been shut in Maharashtra"
9655,9655,9655,KVAWUAsnpLA--1,since the start of lockdown in March.
9656,9656,9656,KVAWUAsnpLA--2,On 12th October Maharashtra Governor Bhagat Singh Koshyari - sign name -
9657,9657,9657,KVAWUAsnpLA--3,sent a strong sarcastic letter to Maharashtra CM Uddhav Thackeray.
9658,9658,9658,KVAWUAsnpLA--4,Let me tell you what the letter said.
9659,9659,9659,KVAWUAsnpLA--5,"Koshyari said,""Uddhav even before you were the CM and were part of the Shiv Sena,"
9660,9660,9660,KVAWUAsnpLA--6,you have been a strong supporter of the 'Hindutva' idealogy.
9661,9661,9661,KVAWUAsnpLA--7,Before taking charge as CM you even visited Ayodhya in Uttar Pradesh
9662,9662,9662,KVAWUAsnpLA--8,to seek blessings of lord Ram. I was in awe of your strong Hindutva beliefs.
9663,9663,9663,KVAWUAsnpLA--9,You had visited the Vitthal Rukmini Mandir in Pandharpur - which is close to Solapur in Maharashtra.
9664,9664,9664,Lf5n75uSLBg--0,"Since the death of Sushant Singh Rajput, news channels have aggressively been covering his death."
9665,9665,9665,Lf5n75uSLBg--1,Channels have been debating about an alleged murder and drug angle for a long time now.
9666,9666,9666,Lf5n75uSLBg--2,"Now more than 30 leading Bollywood directors, producers, actors"
9667,9667,9667,Lf5n75uSLBg--3,have filed a case in the Delhi High Court against two top news channels.
9668,9668,9668,Lf5n75uSLBg--4,They have filed a case against Republic TV's Editor-in-Chief Arnab Goswami
9669,9669,9669,Lf5n75uSLBg--5,and its Consulting Editor Pradeep Bhandari.
9670,9670,9670,Lf5n75uSLBg--6,Times Now and its prominent anchors Rahul Shivshankar and Navika Kumar.
9671,9671,9671,Lf5n75uSLBg--7,were also named in the case for spreading defamatory stories about Bollywood
9672,9672,9672,Lf5n75uSLBg--8,in connection to Sushant's suicide and spreading baseless claims about drugs and other rumours.
9673,9673,9673,Lf5n75uSLBg--9,Annoyed over this the filmakers filed the case in the Delhi High Court.
9674,9674,9674,X_kA9-nOWuo--0,"On 11th October, the French Open 2020 - a tennis tournament - was held between"
9675,9675,9675,X_kA9-nOWuo--1,Rafael Nadal and world number one Novak Djokovic.
9676,9676,9676,X_kA9-nOWuo--2,"During the match, Nadal outplayed Djokovic and won the match."
9677,9677,9677,X_kA9-nOWuo--3,Nadal has won the French Open for the 4th successive time.
9678,9678,9678,X_kA9-nOWuo--4,"In total, he has won the French Open 13 times."
9679,9679,9679,X_kA9-nOWuo--5,The tennis match was played at the Stade Roland Garros in Paris.
9680,9680,9680,X_kA9-nOWuo--6,It is one of the premium clay tennis courts in the world.
9681,9681,9681,X_kA9-nOWuo--7,"Because of Nadal’s victories, he has been called the ‘King of Clay’."
9682,9682,9682,X_kA9-nOWuo--8,"During a year, there 4 major tennis tournments that held. They are"
9683,9683,9683,X_kA9-nOWuo--9,"US Open, French Open, Wimbledon & Australian Open."
9684,9684,9684,VKILWg9rZIo--0,A huge controversy had erupted last year
9685,9685,9685,VKILWg9rZIo--1,when the then BJP government ordered to cut tree in the forested land of the Aarey Colony.
9686,9686,9686,VKILWg9rZIo--2,The decision was made to make space for a Metro car shed.
9687,9687,9687,VKILWg9rZIo--3,There were major protests against the felling of trees to protect the wildlife.
